token1,token2,lemma1,lemma2,label
wants,approved,want,approve,AFTER
wants,accompany,want,accompany,BEFORE
said,wants,say,want,BEFORE
live,resolved,live,resolve,BEFORE
said,live,say,live,BEFORE
come,travel,come,travel,BEFORE
come,get,come,get,BEFORE
meeting,come,meeting,come,BEFORE
continue,negotiations,continue,negotiation,BEFORE
continue,said,continue,say,AFTER
meeting,said,meeting,say,BEFORE
do,control,do,control,BEFORE
do,do,do,do,BEFORE
try,do,try,do,BEFORE
said,try,say,try,BEFORE
practiced,forming,practice,form,BEFORE
said,practiced,say,practice,AFTER
stop,come,stop,come,BEFORE
stop,said,stop,say,AFTER
predicting,come,predicting,come,BEFORE
block,predicting,block,predicting,BEFORE
attempt,take,attempt,take,BEFORE
block,attempt,block,attempt,BEFORE
continued,block,continue,block,BEFORE
approved,come,approve,come,BEFORE
said,approved,say,approve,AFTER
reunite,transfer,reunite,transfer,AFTER
reunite,said,reunite,say,AFTER
order,turn,order,turn,BEFORE
said,order,say,order,BEFORE
journey,erase,journey,erase,BEFORE
making,journey,make,journey,INCLUDES
doing,making,do,make,INCLUDES
searching,ending,search,ending,BEFORE
reunite,enforce,reunite,enforce,AFTER
reunited,reunite,reunite,reunite,IDENTITY
gives,reunite,give,reunite,BEFORE
yields,reflect,yield,reflect,BEFORE
look,resolution,look,resolution,BEFORE
reflect,look,reflect,look,BEFORE
gives,reflect,give,reflect,BEFORE
yields,gives,yield,give,AFTER
lead,confrontation,lead,confrontation,BEFORE
rush,lead,rush,lead,BEGINS
rush,take,rush,take,BEFORE
resisting,defined,resist,define,AFTER
consider,resisting,consider,resist,AFTER
edict,resisting,edict,resist,BEFORE
edict,consider,edict,consider,BEFORE
compel,compliance,compel,compliance,BEFORE
fails,compel,fail,compel,BEFORE
edict,fails,edict,fail,BEFORE
balk,held,balk,hold,BEFORE
instructing,turn,instruct,turn,BEFORE
order,instructing,order,instruct,INCLUDES
obtain,order,obtain,order,INCLUDES
revoke,obtain,revoke,obtain,BEFORE
balk,revoke,balk,revoke,BEFORE
relinquish,balk,relinquish,balk,BEFORE
await,ruling,await,ruling,ENDED_BY
return,await,return,await,BEFORE
happens,return,happen,return,BEFORE
transition,happens,transition,happen,BEFORE
makes,transition,make,transition,INCLUDES
do,makes,do,make,BEFORE
arrives,do,arrive,do,BEFORE
arrival,arrives,arrival,arrive,IDENTITY
turn,arrives,turn,arrive,AFTER
outcome,turn,outcome,turn,INCLUDES
trumping,determine,trump,determine,BEFORE
demanded,determine,demand,determine,BEFORE
trumping,demanded,trump,demand,AFTER
left,stir,leave,stir,BEFORE
left,relinquish,leave,relinquish,BEFORE
arrangements,transfer,arrangement,transfer,BEFORE
make,arrangements,make,arrangement,BEFORE
clear,make,clear,make,BEFORE
help,clear,help,clear,BEFORE
arrival,help,arrival,help,BEFORE
comes,arrival,come,arrival,INCLUDES
comes,reunited,come,reunite,INCLUDES
went,argue,go,argue,AFTER
comes,went,come,go,INCLUDES
distort,see,distort,see,BEFORE
end,reclaiming,end,reclaim,BEFORE
made,end,make,end,BEFORE
dispel,raised,dispel,raise,AFTER
made,dispel,make,dispel,BEFORE
affirm,reunited,affirm,reunite,BEFORE
travel,affirm,travel,affirm,BEFORE
decision,travel,decision,travel,BEFORE
made,decision,make,decision,BEFORE
needs,help,needawol,help,BEFORE
said,said,say,say,BEFORE
resolution,violence,resolution,violence,INCLUDES
pray,resolution,pray,resolution,BEFORE
work,pray,work,pray,BEFORE
prefers,keep,prefer,keep,BEFORE
said,prefers,say,prefer,IS_INCLUDED
said,said,say,say,BEFORE
said,supports,say,support,IS_INCLUDED
said,do,say,do,BEFORE
said,visited,say,visit,AFTER
said,said,say,say,BEFORE
said,decides,say,decide,INCLUDES
said,talks,say,talk,INCLUDES
listen,said,listen,say,IS_INCLUDED
talks,said,talk,say,IS_INCLUDED
said,getting,say,get,AFTER
said,said,say,say,BEFORE
said,situation,say,situation,AFTER
said,said,say,say,BEFORE
said,talks,say,talk,AFTER
talking,said,talk,say,INCLUDES
walked,talking,walk,talk,DURING_INV
tragedy,tragedy,tragedy,tragedy,IDENTITY
gone,become,go,become,BEFORE
found,floating,find,float,ENDS
do,arrived,do,arrive,AFTER
do,think,do,think,INCLUDES
thinks,believes,think,believe,SIMULTANEOUS
know,believes,know,believe,AFTER
know,thinks,know,think,AFTER
know,said,know,say,IS_INCLUDED
asked,frowned,ask,frown,BEFORE
asked,controlled,ask,control,AFTER
asked,thought,ask,think,AFTER
believes,asked,believe,ask,BEFORE
afforded,live,afford,live,BEFORE
worked,stay,work,stay,BEFORE
believes,worked,believe,work,BEFORE
think,forgotten,think,forget,AFTER
said,think,say,think,BEFORE
said,tragedy,say,tragedy,AFTER
said,become,say,become,AFTER
pushing,dominated,push,dominate,IS_INCLUDED
pushing,envelop,push,envelop,AFTER
go,wants,go,want,AFTER
return,wishes,return,wish,AFTER
appeal,return,appeal,return,BEFORE
appeal,appeal,appeal,appeal,IDENTITY
taking,treated,take,treat,BEFORE
insisted,taking,insist,take,BEFORE
failed,insisted,fail,insist,AFTER
returned,failed,return,fail,BEFORE
stayed,appeal,stay,appeal,DURING
returned,stayed,return,stay,BEFORE
returning,returned,return,return,IDENTITY
developed,returned,develop,return,BEFORE
return,return,return,return,IDENTITY
seeking,return,seek,return,BEFORE
learned,seeking,learn,seek,BEFORE
disqualify,reunited,disqualify,reunite,AFTER
denied,reenergize,deny,reenergize,BEFORE
allowed,denied,allow,deny,BEFORE
allowed,return,allow,return,BEFORE
raid,allowed,raid,allow,AFTER
raid,treated,raid,treat,AFTER
printed,treated,print,treat,IS_INCLUDED
want,go,want,go,BEFORE
say,want,say,want,BEFORE
put,say,put,say,BEFORE
printed,put,print,put,BEFORE
raid,printed,raid,print,AFTER
refusing,return,refuse,return,BEFORE
raid,refusing,raid,refuse,AFTER
raid,raid,raid,raid,IDENTITY
resistance,injury,resistance,injury,BEFORE
ensure,injury,ensure,injury,BEFORE
ensure,resistance,ensure,resistance,BEFORE
entered,ensure,enter,ensure,BEFORE
raid,entered,raid,enter,BEGUN_BY
enforcing,entered,enforce,enter,BEFORE
raid,enforcing,raid,enforce,IS_INCLUDED
raid,operation,raid,operation,IDENTITY
raid,return,raid,return,BEFORE
treating,raid,treat,raid,AFTER
getting,reconnect,get,reconnect,BEFORE
returning,getting,return,get,BEFORE
returning,confirmed,return,confirm,BEFORE
called,ruling,call,ruling,AFTER
rescues,called,rescue,call,BEFORE
uses,describe,use,describe,BEFORE
concession,uses,concession,use,AFTER
called,concession,call,concession,BEFORE
statement,called,statement,call,BEFORE
delay,return,delay,return,BEFORE
expressed,delay,express,delay,BEFORE
read,expressed,read,express,INCLUDES
statement,read,statement,read,BEFORE
decision,announced,decision,announce,BEFORE
ruling,decision,ruling,decision,IDENTITY
wept,decision,weep,decision,AFTER
yelled,wept,yell,weep,BEFORE
ruling,yelled,ruling,yell,BEFORE
ruling,issued,ruling,issue,BEFORE
ruling,ruling,ruling,ruling,IDENTITY
beginning,ruling,begin,ruling,BEFORE
beginning,gather,begin,gather,BEFORE
ruling,beginning,ruling,begin,AFTER
decide,waive,decide,waive,BEFORE
said,decide,say,decide,BEFORE
fails,said,fail,say,BEFORE
appeal,leave,appeal,leave,BEFORE
appeal,said,appeal,say,AFTER
file,appeal,file,appeal,BEFORE
fails,file,fail,file,BEFORE
said,fails,say,fail,BEFORE
blocking,return,block,return,BEFORE
injunction,blocking,injunction,block,INCLUDES
said,injunction,say,injunction,AFTER
request,serves,request,serve,BEFORE
request,request,request,request,IDENTITY
said,request,say,request,AFTER
decision,said,decision,say,BEFORE
consider,appeal,consider,appeal,BEFORE
requesting,consider,request,consider,BEFORE
request,requesting,request,request,INCLUDES
filed,request,file,request,INCLUDES
released,filed,release,file,BEFORE
decision,filed,decision,file,BEFORE
decision,decision,decision,decision,IDENTITY
released,decision,release,decision,AFTER
moved,wait,move,wait,BEFORE
lived,moved,live,move,BEFORE
took,raid,take,raid,IS_INCLUDED
refused,took,refuse,take,BEFORE
ordered,refused,order,refuse,BEFORE
ordered,surrender,order,surrender,BEFORE
arrived,ordered,arrive,order,BEFORE
injunction,worked,injunction,work,BEFORE
obtained,injunction,obtain,injunction,BEFORE
appealed,obtained,appeal,obtain,BEFORE
upheld,decision,uphold,decision,IAFTER
appealed,decision,appeal,decision,AFTER
upheld,appealed,uphold,appeal,BEFORE
rejected,upheld,reject,uphold,BEFORE
authorized,represent,authorize,represent,BEFORE
saying,authorized,say,authorize,INCLUDES
rejected,saying,reject,say,INCLUDES
interview,rejected,interview,reject,BEFORE
traveled,interview,travel,interview,BEFORE
applied,traveled,apply,travel,BEFORE
want,return,want,return,BEFORE
saying,want,say,want,INCLUDES
applied,saying,apply,say,INCLUDES
took,applied,take,apply,BEFORE
refused,citing,refuse,cite,BEFORE
refused,return,refuse,return,BEFORE
took,refused,take,refuse,BEFORE
rescued,took,rescue,take,BEFORE
survived,clinging,survive,cling,INCLUDES
rescued,survived,rescue,survive,AFTER
died,survived,die,survive,BEFORE
capsized,survived,capsize,survive,BEFORE
capsized,died,capsize,die,BEFORE
rescued,died,rescue,die,AFTER
rescued,capsized,rescue,capsize,AFTER
want,thank,want,thank,BEFORE
said,want,say,want,INCLUDES
said,said,say,say,BEFORE
allow,return,allow,return,BEFORE
asked,allow,ask,allow,BEFORE
end,battle,end,battle,ENDS
asked,end,ask,end,BEFORE
asked,ruling,ask,ruling,AFTER
statement,issued,statement,issue,BEFORE
written,statement,write,statement,BEFORE
said,written,say,write,AFTER
said,said,say,say,INCLUDES
praised,said,praise,say,INCLUDES
stressing,raise,stress,raise,BEFORE
praised,raise,praise,raise,BEFORE
praised,stressing,praise,stress,INCLUDES
ruling,ruling,ruling,ruling,IDENTITY
praised,ruling,praise,ruling,AFTER
wanted,said,want,say,BEFORE
keep,fighting,keep,fight,AFTER
keep,said,keep,say,IS_INCLUDED
said,said,say,say,BEFORE
said,sue,say,sue,BEFORE
vowed,said,vow,say,BEFORE
continue,battle,continue,battle,BEFORE
vowed,continue,vow,continue,BEFORE
request,head,request,head,BEFORE
drop,request,drop,request,BEFORE
allowed,drop,allow,drop,BEFORE
decision,allowed,decision,allow,BEFORE
decision,proceedings,decision,proceeding,BEFORE
request,name,request,name,BEFORE
denied,request,deny,request,AFTER
decision,denied,decision,deny,INCLUDES
decision,decision,decision,decision,IDENTITY
reject,filed,reject,file,AFTER
decision,reject,decision,reject,BEFORE
decision,decision,decision,decision,IDENTITY
disapproves,decision,disapprove,decision,AFTER
approves,decision,approve,decision,AFTER
approves,disapproves,approve,disapprove,BEFORE
hearing,read,hearing,read,BEFORE
deny,hearing,deny,hearing,BEFORE
decision,deny,decision,deny,BEFORE
ruling,decision,ruling,decision,IDENTITY
violate,guarantee,violate,guarantee,BEFORE
acknowledge,guarantee,acknowledge,guarantee,AFTER
acknowledge,violate,acknowledge,violate,AFTER
violate,wrote,violate,write,BEFORE
acknowledge,wrote,acknowledge,write,IS_INCLUDED
ruling,wrote,ruling,write,BEFORE
ruling,return,ruling,return,BEFORE
takes,lifting,take,lift,AFTER
made,takes,make,take,BEFORE
ruling,made,ruling,make,BEFORE
ruling,ruling,ruling,ruling,IDENTITY
died,separate,die,separate,BEFORE
ruling,separate,ruling,separate,AFTER
trying,smuggle,try,smuggle,BEFORE
died,trying,die,try,ENDS
ruling,died,ruling,die,AFTER
ruling,follows,ruling,follow,AFTER
decision,ruling,decision,ruling,IDENTITY
ruling,ruling,ruling,ruling,IDENTITY
extensions,instructed,extension,instruct,AFTER
rehearing,rehearing,rehearing,rehearing,IDENTITY
request,request,request,request,IDENTITY
request,rehearing,request,rehearing,BEFORE
made,request,make,request,BEFORE
decision,made,decision,make,BEFORE
request,issued,request,issue,AFTER
request,rehearing,request,rehearing,BEFORE
request,ruling,request,ruling,AFTER
giving,appeal,give,appeal,INCLUDES
said,giving,say,give,INCLUDES
seeking,appeals,seek,appeal,BEFORE
forced,stay,force,stay,BEFORE
refused,forced,refuse,force,BEFORE
order,hearing,order,hearing,BEFORE
refused,order,refuse,order,BEFORE
affected,said,affect,say,AFTER
affected,blasts,affect,blast,AFTER
explosions,blasts,explosion,blast,IDENTITY
established,affected,establish,affect,AFTER
explosions,established,explosion,establish,BEFORE
explosions,explosions,explosion,explosion,IDENTITY
killed,explosion,kill,explosion,IAFTER
injured,blast,injure,blast,IAFTER
blast,blast,blast,blast,IDENTITY
killing,wounding,kill,wound,SIMULTANEOUS
blast,wounding,blast,wound,IBEFORE
blast,killing,blast,kill,IBEFORE
blast,damaged,blast,damage,IBEFORE
said,blast,say,blast,AFTER
explosions,blast,explosion,blast,IDENTITY
express,said,express,say,BEFORE
acts,explosions,act,explosion,IDENTITY
express,explosions,express,explosion,AFTER
attacks,acts,attack,act,IDENTITY
described,acts,describe,act,AFTER
described,attacks,describe,attack,AFTER
blasts,attacks,blast,attack,IDENTITY
blasts,injured,blast,injure,IBEFORE
killed,injured,kill,injure,SIMULTANEOUS
blasts,killed,blast,kill,IAFTER
deplored,blasts,deplore,blast,AFTER
ordered,prevent,order,prevent,BEFORE
set,tighten,set,tighten,BEFORE
taken,bearing,take,bearing,AFTER
explosions,taken,explosion,take,BEFORE
dispatched,bombing,dispatch,bombing,AFTER
sent,dispatched,send,dispatch,BEFORE
explosions,sent,explosion,send,BEFORE
killed,killed,kill,kill,IDENTITY
killed,injured,kill,injure,SIMULTANEOUS
explosions,injured,explosion,injure,IBEFORE
explosions,killed,explosion,kill,IBEFORE
turn,said,turn,say,AFTER
weaken,give,weaken,give,BEFORE
turn,weaken,turn,weaken,BEFORE
turn,taking,turn,take,AFTER
pursue,said,pursue,say,AFTER
solved,done,solve,do,BEFORE
pursue,solved,pursue,solve,BEFORE
vowed,pursue,vow,pursue,BEFORE
vowed,bombings,vow,bombing,AFTER
hunt,bring,hunt,bring,BEFORE
attacks,attacks,attack,attack,IDENTITY
claimed,attacks,claim,attack,AFTER
bombings,claimed,bombing,claim,BEFORE
attacks,bombings,attack,bombing,IDENTITY
attacks,attack,attack,attack,SIMULTANEOUS
killed,attack,kill,attack,IAFTER
died,ripped,die,rip,AFTER
condemned,extended,condemn,extend,BEFORE
condemned,acts,condemn,act,AFTER
attacks,acts,attack,act,IDENTITY
condemned,calling,condemn,call,DURING_INV
wounded,hurt,wound,hurt,SIMULTANEOUS
wounded,reported,wound,report,BEFORE
killed,wounded,kill,wound,SIMULTANEOUS
exploded,killing,explode,kill,IBEFORE
explosions,exploded,explosion,explode,IDENTITY
said,expressed,say,express,DURING_INV
said,pose,say,pose,AFTER
explosions,pose,explosion,pose,BEFORE
explosions,attacks,explosion,attack,IDENTITY
condemned,said,condemn,say,DURING_INV
condemned,explosions,condemn,explosion,AFTER
blasts,claimed,blast,claim,BEFORE
wounded,blasts,wound,blast,IAFTER
killed,blasts,kill,blast,IAFTER
killed,wounded,kill,wound,SIMULTANEOUS
uprooted,cooperation,uproot,cooperation,AFTER
expressed,cooperation,express,cooperation,BEFORE
expressed,uprooted,express,uproot,BEFORE
said,reported,say,report,BEFORE
acts,death,act,death,BEFORE
condemns,acts,condemn,act,AFTER
said,condemns,say,condemn,AFTER
condemned,expressed,condemn,express,BEFORE
condemned,bombing,condemn,bombing,AFTER
said,battle,say,battle,DURING
said,need,say,need,IS_INCLUDED
bombings,bombings,bombing,bombing,IDENTITY
said,prevent,say,prevent,BEFORE
bombings,bombings,bombing,bombing,IDENTITY
said,bombings,say,bombing,AFTER
told,said,tell,say,BEFORE
wait,do,wait,do,BEFORE
looked,wait,look,wait,AFTER
looked,visiting,look,visit,BEFORE
told,looked,tell,look,INCLUDES
arrest,conviction,arrest,conviction,BEFORE
announced,arrest,announce,arrest,BEFORE
rounded,failed,round,fail,AFTER
search,rounded,search,round,INCLUDES
arrested,rounded,arrest,round,AFTER
arrested,search,arrest,search,IS_INCLUDED
said,arrested,say,arrest,AFTER
bombings,bombings,bombing,bombing,IDENTITY
dispatched,bombings,dispatch,bombing,AFTER
bombings,dispatched,bombing,dispatch,BEFORE
killed,wounded,kill,wound,SIMULTANEOUS
bombings,wounded,bombing,wound,IBEFORE
bombings,killed,bombing,kill,IBEFORE
tragedies,bombings,tragedy,bombing,IDENTITY
provided,said,provide,say,BEFORE
sharing,tightening,share,tightening,BEFORE
provided,tightening,provide,tightening,BEFORE
provided,sharing,provide,share,BEFORE
help,provided,help,provide,AFTER
told,came,told,come,AFTER
bombings,tragedies,bombing,tragedy,IDENTITY
cooperation,tragedies,cooperation,tragedy,AFTER
cooperation,cooperation,cooperation,cooperation,IDENTITY
said,cooperation,say,cooperation,AFTER
make,present,make,present,BEFORE
asked,improving,ask,improve,BEFORE
met,asked,meet,ask,INCLUDES
ordered,sent,order,send,AFTER
ordered,rebuild,order,rebuild,BEFORE
met,ordered,meet,order,INCLUDES
killed,bombing,kill,bombing,IAFTER
killed,killed,kill,kill,IDENTITY
killed,injured,kill,injure,SIMULTANEOUS
bombings,injured,bombing,injure,IBEFORE
bombings,killed,bombing,kill,IBEFORE
met,bombings,meet,bombing,AFTER
met,assess,meet,assess,INCLUDES
do,protect,do,protect,BEFORE
do,said,do,say,AFTER
said,defend,say,defend,BEFORE
said,continue,say,continue,BEFORE
said,retreat,say,retreat,BEFORE
echoing,said,echo,say,INCLUDES
acts,attacks,act,attack,IDENTITY
said,attacks,say,attack,AFTER
ceremony,brought,ceremony,bring,AFTER
bombing,brought,bombing,bring,BEFORE
bombing,bombing,bombing,bombing,IDENTITY
ceremony,bombing,ceremony,bombing,AFTER
ceremony,held,ceremony,hold,IS_INCLUDED
ceremony,ceremony,ceremony,ceremony,IDENTITY
killed,bombing,kill,bombing,DURING_INV
return,killed,return,kill,AFTER
ceremony,return,ceremony,return,AFTER
said,ceremony,say,ceremony,IS_INCLUDED
see,said,see,say,AFTER
attacks,acts,attack,act,IDENTITY
acts,said,act,say,BEFORE
find,said,find,say,AFTER
find,bring,find,bring,BEFORE
vowed,bring,vow,bring,BEFORE
vowed,find,vow,find,BEFORE
condemned,vowed,condemn,vow,BEFORE
condemned,attacks,condemn,attack,AFTER
extradition,refused,extradition,refuse,BEFORE
demand,refused,demand,refuse,BEFORE
demand,extradition,demand,extradition,BEFORE
bombing,demand,bombing,demand,AFTER
killed,wounded,kill,wounded,SIMULTANEOUS
bombing,wounded,bombing,wounded,IBEFORE
bombing,killed,bombing,kill,IBEFORE
attacks,bombing,attack,bombing,IDENTITY
attack,bombing,attack,bombing,SIMULTANEOUS
killed,injured,kill,injured,SIMULTANEOUS
attack,injured,attack,injured,IBEFORE
attack,killed,attack,kill,IBEFORE
attacks,attack,attack,attack,IDENTITY
planned,attacks,plan,attack,BEFORE
linked,planned,link,plan,AFTER
saying,linked,say,link,AFTER
blasts,attacks,blast,attack,IDENTITY
quoted,saying,quote,say,AFTER
confessions,quoted,confession,quote,BEFORE
saw,confessions,see,confession,DURING
saw,quoted,see,quote,BEFORE
complete,dispatched,complete,dispatch,BEFORE
said,dispatched,say,dispatch,AFTER
said,complete,say,complete,AFTER
bombings,blasts,bombing,blast,IDENTITY
bombings,bombing,bombing,bombing,IDENTITY
arrested,reported,arrest,report,BEFORE
identified,arrested,identify,arrest,SIMULTANEOUS
exploded,identified,explode,identify,BEFORE
hurled,exploded,hurl,explode,BEFORE
said,cooperation,say,cooperation,AFTER
meeting,said,meeting,say,BEFORE
touring,said,tour,say,BEFORE
touring,meeting,tour,meeting,BEFORE
conclusion,decision,conclusion,decision,BEFORE
said,decision,say,decision,BEFORE
said,conclusion,say,conclusion,BEFORE
said,working,say,work,AFTER
bombing,working,bombing,work,BEFORE
bombings,attacks,bombing,attack,IDENTITY
said,attacks,say,attack,AFTER
receiving,played,receive,play,AFTER
raided,played,raid,play,BEFORE
