token1,token2,lemma1,lemma2,label
said,O,say,O,IS_INCLUDED
is,O,be,O,INCLUDES
be,Thursday,be,thursday,IS_INCLUDED
development,O,development,O,IS_INCLUDED
announce,Thursday,announce,thursday,IS_INCLUDED
conference,Thursday,conference,thursday,IS_INCLUDED
scheduled,O,schedule,O,IS_INCLUDED
upgrade,O,upgrade,O,IS_INCLUDED
decision,O,decision,O,IS_INCLUDED
was,O,be,O,IS_INCLUDED
held,O,hold,O,INCLUDES
issued,O,issue,O,BEFORE
described,O,describe,O,ENDED_BY
issue,O,issue,O,IS_INCLUDED
decided,O,decide,O,IS_INCLUDED
said,O,say,O,IS_INCLUDED
found,O,find,O,BEFORE
found,O,find,O,BEFORE
match,O,match,O,INCLUDES
killing,October,killing,october,IS_INCLUDED
buried,April,bury,april,INCLUDES
found,April,found,april,IS_INCLUDED
killed,October,kill,october,IS_INCLUDED
fired,October,fire,october,IS_INCLUDED
concluded,Wednesday,conclude,wednesday,IS_INCLUDED
said,Wednesday,say,wednesday,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
ruling,O,ruling,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
start,O,start,O,BEFORE
sought,O,seek,O,BEFORE
want,O,want,O,INCLUDES
said,O,say,O,BEFORE
indicated,O,indicate,O,BEFORE
offered,O,offer,O,BEFORE
gave,O,give,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
gave,O,give,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
attempted,O,attempt,O,BEFORE
conference,O,conference,O,BEFORE
told,O,tell,O,BEFORE
decided,O,decide,O,BEFORE
visits,O,visit,O,BEFORE
wooed,O,woo,O,BEFORE
became,O,become,O,BEFORE
said,Wednesday,say,wednesday,IS_INCLUDED
pay,Wednesday,pay,wednesday,AFTER
forced,Wednesday,force,wednesday,AFTER
told,Wednesday,tell,wednesday,IS_INCLUDED
divorced,two days,divorce,two day,BEFORE
surviving,two days,survive,two day,IS_INCLUDED
said,Today,say,today,IS_INCLUDED
said,Today,say,today,IS_INCLUDED
died,Today,die,today,BEFORE
thronged,Wednesday,throng,wednesday,IS_INCLUDED
conference,Wednesday,conference,wednesday,IS_INCLUDED
told,Wednesday,tell,wednesday,IS_INCLUDED
go,Jan. 14,go,jan. 14,IS_INCLUDED
decided,Wednesday,decide,wednesday,IS_INCLUDED
returning,Wednesday,return,wednesday,AFTER
visits,Wednesday,visit,wednesday,BEFORE
wooed,Wednesday,woo,wednesday,BEFORE
ruled,Wednesday,rule,wednesday,IS_INCLUDED
became,Wednesday,become,wednesday,IS_INCLUDED
arrived,Wednesday,arrive,wednesday,BEFORE
struggle,O,struggle,O,INCLUDES
indicated,O,indicate,O,BEFORE
decrying,O,decry,O,BEFORE
indicated,O,indicate,O,BEFORE
decision,O,decision,O,BEFORE
announced,O,announce,O,BEFORE
decided,O,decide,O,BEFORE
argued,O,argue,O,BEFORE
released,O,release,O,BEFORE
died,O,die,O,BEFORE
cross,O,cross,O,BEFORE
allowed,O,allow,O,BEFORE
made,O,make,O,BEFORE
inflame,O,inflame,O,AFTER
decision,O,decision,O,BEFORE
made,O,make,O,BEFORE
said,Wednesday,say,wednesday,IS_INCLUDED
divorced,six weeks ago,divorce,six week ago,BEFORE
plucked,Thanksgiving Day,pluck,thanksgiving day,IS_INCLUDED
clung,two days,clung,two day,IS_INCLUDED
trying,six weeks ago,try,six week ago,IS_INCLUDED
return,Jan. 14,return,jan. 14,IS_INCLUDED
reunited,Wednesday,reunite,wednesday,AFTER
survived,Wednesday,survive,wednesday,BEFORE
made,Wednesday,make,wednesday,IS_INCLUDED
says,Jan. 6,say,jan. 6,IS_INCLUDED
appeared,the next morning,appear,the next morning,IS_INCLUDED
hearing,day before last Tuesday,hearing,day before last tuesday,IS_INCLUDED
reconciliation,1990,reconciliation,1990,BEGINS
become,1990,become,1990,BEGUN_BY
send,a year,send,a year,IS_INCLUDED
crisis,early 1990s,crisis,early 1990s,IS_INCLUDED
began,early 1990s,begin,early 1990s,IS_INCLUDED
cut,post-1959,cut,post-1959,BEGUN_BY
managed,post-1959,manage,post-1959,AFTER
said,now,say,now,IS_INCLUDED
experience,this week,experience,this week,BEFORE
stayed,1984,stay,1984,AFTER
followed,1984,follow,1984,IS_INCLUDED
came,1983,come,1983,IS_INCLUDED
followed,1979,follow,1979,IS_INCLUDED
imprisoned,1960s,imprison,1960s,IS_INCLUDED
arriving,1966,arrive,1966,IS_INCLUDED
come,1966,come,1966,IS_INCLUDED
reports,the week of March 6,report,the week of march 6,BEFORE
passed,the week of March 6,pass,the week of march 6,BEFORE
come,the week of March 6,come,the week of march 6,BEFORE
sparring,the week of March 6,sparring,the week of march 6,INCLUDES
lost,this week,lose,this week,BEFORE
filed,this week,file,this week,IS_INCLUDED
expressing,this week,express,this week,IS_INCLUDED
fled,this week,flee,this week,BEFORE
thrust,this week,thrust,this week,INCLUDES
resolved,the week of March 6,resolve,the week of march 6,IS_INCLUDED
said,O,say,O,BEFORE
announcement,O,announcement,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
told,O,tell,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,Wednesday,say,wednesday,IS_INCLUDED
continued,Thursday morning,continue,thursday morning,IS_INCLUDED
plan,Thursday morning,plan,thursday morning,IS_INCLUDED
built,Wednesday,build,wednesday,BEFORE
heard,May,hear,may,IS_INCLUDED
lose,Wednesday evening,lose,wednesday evening,AFTER
signed,Wednesday evening,sign,wednesday evening,BEFORE
warned,Wednesday,warn,wednesday,IS_INCLUDED
said,O,say,O,BEFORE
insist,O,insist,O,INCLUDES
said,O,say,O,BEFORE
said,O,say,O,BEFORE
say,O,say,O,BEFORE
went,O,go,O,BEFORE
issued,O,issue,O,BEFORE
said,O,say,O,BEFORE
become,O,become,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
convinced,O,convinced,O,INCLUDES
said,O,say,O,BEFORE
cautioned,O,caution,O,BEFORE
suggested,O,suggest,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
told,O,tell,O,BEFORE
became,O,become,O,BEFORE
threatened,O,threaten,O,BEFORE
said,O,say,O,BEFORE
crept,O,creep,O,BEFORE
said,O,say,O,BEFORE
works,O,work,O,INCLUDES
said,O,say,O,BEFORE
say,O,say,O,INCLUDES
hatched,O,hatch,O,BEFORE
learned,O,learn,O,BEFORE
gather,O,gather,O,INCLUDES
pours,O,pours,O,INCLUDES
born,1984,bear,1984,IS_INCLUDED
issued,Thursday,issue,thursday,BEFORE
sipping,Thursday,sip,thursday,IS_INCLUDED
cautioned,Thursday,caution,thursday,IS_INCLUDED
suggested,Thursday,suggest,thursday,BEFORE
issued,Thursday,issue,thursday,BEFORE
said,Thursday,say,thursday,IS_INCLUDED
said,Thursday,say,thursday,IS_INCLUDED
asked,Thursday,ask,thursday,IS_INCLUDED
announced,Wednesday,announce,wednesday,IS_INCLUDED
became,Wednesday,become,wednesday,IS_INCLUDED
threatened,Tuesday morning,threaten,tuesday morning,BEFORE
said,Tuesday morning,say,tuesday morning,IS_INCLUDED
monitoring,Tuesday morning,monitor,tuesday morning,IS_INCLUDED
postponed,Tuesday morning,postpone,tuesday morning,IS_INCLUDED
standoff,Thursday,standoff,thursday,INCLUDES
works,Thursday,work,thursday,INCLUDES
talk,Thursday,talk,thursday,IS_INCLUDED
keep,Thursday,keep,thursday,INCLUDES
said,O,say,O,BEFORE
insist,O,insist,O,INCLUDES
shows,O,show,O,INCLUDES
seem,O,seem,O,INCLUDES
stymied,O,stymy,O,BEFORE
said,O,say,O,BEFORE
refused,O,refuse,O,BEFORE
threatened,O,threaten,O,BEFORE
maintain,O,maintain,O,INCLUDES
appealed,O,appeal,O,BEFORE
filed,O,file,O,BEFORE
upheld,O,upheld,O,BEFORE
placed,O,place,O,BEFORE
drowned,O,drown,O,BEFORE
sank,O,sink,O,BEFORE
found,O,find,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
travel,O,travel,O,AFTER
come,O,come,O,AFTER
said,O,say,O,BEFORE
said,O,say,O,BEFORE
emerged,O,emerge,O,BEFORE
said,O,say,O,BEFORE
predicting,O,predicting,O,BEFORE
continued,O,continue,O,BEFORE
approved,O,approve,O,BEFORE
said,O,say,O,BEFORE
shows,Monday,show,monday,IS_INCLUDED
keep,Monday,keep,monday,IS_INCLUDED
negotiating,Monday,negotiating,monday,IS_INCLUDED
announced,last Wednesday,announce,last wednesday,IS_INCLUDED
refused,two days,refuse,two day,IS_INCLUDED
extended,9 a.m. EST Tuesday,extend,9 a.m. est tuesday,BEFORE
sought,Last week,seek,last week,IS_INCLUDED
maintain,Monday,maintain,monday,IS_INCLUDED
ruled,March,rule,march,IS_INCLUDED
ruled,January,rule,january,IS_INCLUDED
found,Thanksgiving Day,find,thanksgiving day,IS_INCLUDED
ordeal,four-month,ordeal,four-month,IS_INCLUDED
wants,Monday,want,monday,IS_INCLUDED
said,Monday,say,monday,BEFORE
continue,tomorrow,continue,tomorrow,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
meeting,day-long,meeting,day-long,IS_INCLUDED
emerged,Monday,emerge,monday,IS_INCLUDED
practiced,Monday,practice,monday,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
continued,Monday,continue,monday,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
come,Tuesday,come,tuesday,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
waiting,Monday,waiting,monday,IS_INCLUDED
doing,O,do,O,INCLUDES
searching,O,search,O,INCLUDES
gives,O,give,O,AFTER
fails,O,fail,O,AFTER
balk,O,balk,O,AFTER
demanded,O,demand,O,BEFORE
stir,O,stir,O,BEFORE
left,O,leave,O,BEFORE
comes,O,come,O,AFTER
speculation,O,speculation,O,INCLUDES
end,O,end,O,AFTER
dispel,O,dispel,O,AFTER
made,O,make,O,BEFORE
doing,now,do,now,IS_INCLUDED
searching,now,search,now,IS_INCLUDED
gives,Thursday,give,thursday,AFTER
gather,daily,gather,daily,IS_INCLUDED
rush,Thursday,rush,thursday,AFTER
defined,Thursday,define,thursday,BEFORE
edict,Thursday,edict,thursday,AFTER
ruling,next month,ruling,next month,IS_INCLUDED
expected,next month,expect,next month,IS_INCLUDED
outcome,Thursday,outcome,thursday,AFTER
demanded,Thursday,demand,thursday,BEFORE
trumping,Thursday,trump,thursday,AFTER
stir,Thursday,stir,thursday,BEFORE
relinquish,Thursday,relinquish,thursday,AFTER
left,Thursday,leave,thursday,BEFORE
argue,Thursday,argue,thursday,IS_INCLUDED
comes,Thursday,come,thursday,AFTER
clouded,Thursday,cloud,thursday,BEFORE
claims,Thursday,claim,thursday,BEFORE
distort,Thursday,distort,thursday,IS_INCLUDED
made,Thursday,make,thursday,IS_INCLUDED
said,Thursday COMMA April 6,say,thursday COMMA april 6,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
supports,O,support,O,INCLUDES
said,O,say,O,BEFORE
said,O,say,O,BEFORE
speak,O,speak,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
talking,O,talk,O,BEFORE
walked,O,walk,O,BEFORE
said,O,say,O,BEFORE
frowned,O,frown,O,BEFORE
asked,O,ask,O,BEFORE
afforded,O,afford,O,AFTER
believes,O,believe,O,INCLUDES
said,O,say,O,BEFORE
envelop,O,envelop,O,INCLUDES
pushing,O,push,O,INCLUDES
needs,Friday,needawol,friday,IS_INCLUDED
pray,every day,pray,every day,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
resolution,Friday,resolution,friday,AFTER
pray,every day,pray,every day,IS_INCLUDED
work,every day,work,every day,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
supports,Friday,support,friday,INCLUDES
visited,Friday,visit,friday,BEFORE
said,Friday,say,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
speak,Friday,speak,friday,BEFORE
said,Friday,say,friday,IS_INCLUDED
situation,Friday,situation,friday,INCLUDES
speak,Friday,speak,friday,INCLUDES
walked,Friday,walk,friday,IS_INCLUDED
tragedy,now,tragedy,now,IS_INCLUDED
become,now,become,now,BEFORE
gone,now,go,now,BEFORE
arrived,at least 72 hours,arrive,at little 72 hour,AFTER
found,at least 72 hours,find,at little 72 hour,BEFORE
arrived,1961,arrive,1961,AFTER
arrived,the last week,arrive,the last week,BEFORE
do,Friday,do,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
controlled,Friday,control,friday,BEFORE
asked,Friday,ask,friday,IS_INCLUDED
afforded,Friday,afford,friday,AFTER
worked,Friday,work,friday,AFTER
believes,Friday,believe,friday,IS_INCLUDED
arrived,1961,arrive,1961,IS_INCLUDED
forgotten,Friday,forget,friday,BEFORE
think,Friday,think,friday,IS_INCLUDED
tragedy,Friday,tragedy,friday,BEFORE
become,Friday,become,friday,BEFORE
said,Friday,say,friday,IS_INCLUDED
dominated,five months,dominate,five month,IS_INCLUDED
dominated,Friday,dominate,friday,BEFORE
envelop,Friday,envelop,friday,IS_INCLUDED
pushing,Friday,push,friday,IS_INCLUDED
go,O,go,O,AFTER
developed,O,develop,O,BEFORE
learned,last November,learn,last november,IS_INCLUDED
disqualify,O,disqualify,O,IS_INCLUDED
enforcing,O,enforce,O,BEFORE
raid,O,raid,O,BEFORE
treating,O,treat,O,IS_INCLUDED
war,last November,war,last november,AFTER
war,O,war,O,BEFORE
getting,O,get,O,IS_INCLUDED
confirmed,the weekend,confirm,the weekend,IS_INCLUDED
returning,O,return,O,IS_INCLUDED
turning,O,turn,O,BEFORE
failed,O,fail,O,BEFORE
said,O,say,O,BEFORE
called,O,call,O,BEFORE
called,O,call,O,BEFORE
read,O,read,O,BEFORE
announced,O,announce,O,BEFORE
issued,O,issue,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
released,O,release,O,BEFORE
moved,O,move,O,BEFORE
refused,O,refuse,O,BEFORE
ordered,O,order,O,BEFORE
arrived,O,arrive,O,BEFORE
obtained,O,obtain,O,BEFORE
appealed,O,appeal,O,BEFORE
upheld,O,uphold,O,BEFORE
rejected,O,reject,O,BEFORE
traveled,O,travel,O,BEFORE
applied,O,apply,O,BEFORE
refused,O,refuse,O,BEFORE
took,O,take,O,BEFORE
survived,O,survive,O,BEFORE
died,O,die,O,BEFORE
rescued,O,rescue,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
asked,O,ask,O,BEFORE
issued,O,issue,O,BEFORE
said,O,say,O,BEFORE
praised,O,praise,O,BEFORE
said,O,say,O,BEFORE
battle,O,battle,O,INCLUDES
vowed,O,vow,O,BEFORE
request,O,request,O,BEFORE
denied,O,deny,O,BEFORE
decision,O,decision,O,BEFORE
read,O,read,O,BEFORE
wrote,O,write,O,BEFORE
made,O,make,O,BEFORE
separate,O,separate,O,BEFORE
died,O,die,O,BEFORE
instructed,O,instruct,O,BEFORE
made,O,make,O,BEFORE
issued,O,issue,O,BEFORE
said,O,say,O,BEFORE
seeking,O,seek,O,INCLUDES
called,Thursday,call,thursday,IS_INCLUDED
rescues,Thursday,rescue,thursday,INCLUDES
statement,Thursday,statement,thursday,IS_INCLUDED
appeal,14 days,appeal,14 day,IS_INCLUDED
lived,a month,live,a month,IS_INCLUDED
lived,April 22,live,april 22,AFTER
raid,April 22,raid,april 22,IS_INCLUDED
took,April 22,take,april 22,IS_INCLUDED
arrived,April 2,arrive,april 2,IS_INCLUDED
capsized,last November,capsize,last november,IS_INCLUDED
rescued,last November,rescue,last november,IS_INCLUDED
said,Thursday,say,thursday,IS_INCLUDED
ruling,Thursday,ruling,thursday,IS_INCLUDED
praised,Thursday,praise,thursday,IS_INCLUDED
wanted,Thursday,want,thursday,BEFORE
vowed,Thursday,vow,thursday,IS_INCLUDED
approves,Thursday,approve,thursday,IS_INCLUDED
protests,six months,protest,six month,IS_INCLUDED
ruling,six months,ruling,six month,AFTER
instructed,Thursday,instruct,thursday,IS_INCLUDED
extensions,Thursday,extension,thursday,AFTER
decision,14 days,decision,14 day,BEGINS
decision,Thursday,decision,thursday,IS_INCLUDED
issued,Thursday,issue,thursday,IS_INCLUDED
ruling,Thursday,ruling,thursday,IS_INCLUDED
said,Thursday,say,thursday,IS_INCLUDED
seeking,Thursday,seek,thursday,INCLUDES
forced,Thursday,force,thursday,AFTER
refused,two more weeks,refuse,two much week,BEFORE
refused,Thursday,refuse,thursday,IS_INCLUDED
said,O,say,O,BEFORE
established,O,establish,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
described,O,describe,O,BEFORE
blasts,O,blast,O,BEFORE
established,August 7,establish,august 7,IS_INCLUDED
took,Friday morning,take,friday morning,IS_INCLUDED
explosion,Friday morning,explosion,friday morning,IS_INCLUDED
killed,Friday morning,kill,friday morning,IS_INCLUDED
said,August 7,say,august 7,IS_INCLUDED
express,August 7,express,august 7,IS_INCLUDED
described,August 7,describe,august 7,IS_INCLUDED
blasts,Friday,blast,friday,IS_INCLUDED
deplored,Friday,deplore,friday,IS_INCLUDED
ordered,O,order,O,BEFORE
sent,O,send,O,BEFORE
taken,O,take,O,BEFORE
dispatched,O,dispatch,O,BEFORE
sent,O,send,O,BEFORE
killed,O,kill,O,BEFORE
said,O,say,O,BEFORE
ordered,Saturday,order,saturday,BEFORE
sent,Friday,send,friday,BEFORE
taken,Saturday,take,saturday,BEFORE
sent,Saturday,send,saturday,BEFORE
explosions,Friday,explosion,friday,IS_INCLUDED
said,Saturday,say,saturday,IS_INCLUDED
turn,Saturday,turn,saturday,AFTER
said,Saturday,say,saturday,IS_INCLUDED
vowed,Saturday,vow,saturday,IS_INCLUDED
claimed,O,claim,O,BEFORE
died,O,die,O,BEFORE
sent,O,send,O,BEFORE
extended,O,extend,O,BEFORE
condemned,O,condemn,O,BEFORE
attacks,O,attack,O,BEFORE
claimed,August 8,claim,august 8,BEFORE
attack,Friday,attack,friday,IS_INCLUDED
killed,Friday,kill,friday,IS_INCLUDED
ripped,Friday morning,rip,friday morning,IS_INCLUDED
died,August 8,die,august 8,BEFORE
sent,August 8,send,august 8,BEFORE
extended,August 8,extend,august 8,IS_INCLUDED
condemned,August 8,condemn,august 8,IS_INCLUDED
attacks,Friday,attack,friday,IS_INCLUDED
condemned,Saturday,condemn,saturday,IS_INCLUDED
wounded,O,wound,O,IS_INCLUDED
killed,O,kill,O,IS_INCLUDED
exploded,Friday,explode,friday,IS_INCLUDED
condemned,Friday,condemn,friday,IS_INCLUDED
claimed,O,claim,O,BEFORE
killed,Friday,kill,friday,IS_INCLUDED
expressed,O,express,O,IS_INCLUDED
condemns,O,condemn,O,IS_INCLUDED
said,O,say,O,IS_INCLUDED
condemned,Saturday,condemn,saturday,IS_INCLUDED
said,O,say,O,IS_INCLUDED
condemned,O,condemn,O,IS_INCLUDED
told,O,tell,O,IS_INCLUDED
announced,Monday,announce,monday,IS_INCLUDED
said,Tuesday,say,tuesday,IS_INCLUDED
dispatched,O,dispatch,O,BEFORE
said,O,say,O,IS_INCLUDED
help,recent days,help,recent day,IS_INCLUDED
want,O,want,O,IS_INCLUDED
told,O,told,O,IS_INCLUDED
bombings,last Friday,bombing,last friday,IS_INCLUDED
said,Tuesday,say,tuesday,BEFORE
present,O,present,O,AFTER
make,O,make,O,AFTER
bombing,Wednesday,bombing,wednesday,BEFORE
met,Wednesday,meet,wednesday,IS_INCLUDED
said,O,say,O,IS_INCLUDED
echoing,O,echo,O,IS_INCLUDED
said,O,say,O,IS_INCLUDED
ceremony,O,ceremony,O,IS_INCLUDED
said,O,say,O,IS_INCLUDED
condemned,Thursday,condemn,thursday,IS_INCLUDED
quoted,Friday,quote,friday,IS_INCLUDED
complete,three months,complete,three month,IS_INCLUDED
bombing,three months,bombing,three month,AFTER
said,O,say,O,IS_INCLUDED
reported,Friday,report,friday,IS_INCLUDED
identified,Thursday,identify,thursday,IS_INCLUDED
hurled,Thursday,hurl,thursday,BEFORE
said,Thursday,say,thursday,IS_INCLUDED
meeting,Thursday,meeting,thursday,IS_INCLUDED
touring,Thursday,tour,thursday,IS_INCLUDED
said,O,say,O,IS_INCLUDED
said,Thursday,say,thursday,IS_INCLUDED
flew,O,fly,O,IS_INCLUDED
said,O,say,O,IS_INCLUDED
said,O,say,O,IS_INCLUDED
gathered,O,gather,O,BEFORE
conference,O,conference,O,IS_INCLUDED
said,O,say,O,IS_INCLUDED
proceeding,O,proceed,O,IS_INCLUDED
bombings,August 7,bombing,august 7,IS_INCLUDED
bombings,Friday,bombing,friday,BEFORE
said,Friday,say,friday,IS_INCLUDED
celebrates,April,celebrate,april,IS_INCLUDED
become,April,become,april,IS_INCLUDED
scheduled,O,schedule,O,INCLUDES
talks,last year,talk,last year,INCLUDES
start,last year,start,last year,INCLUDES
invite,last year,invite,last year,IS_INCLUDED
summit,last year,summit,last year,IS_INCLUDED
decided,last year,decide,last year,IS_INCLUDED
followed,O,follow,O,INCLUDES
process,February,process,february,BEGUN_BY
starting,February,start,february,IS_INCLUDED
being,February,be,february,IS_INCLUDED
began,February,begin,february,IS_INCLUDED
process,February,process,february,BEGUN_BY
move,Wednesday,move,wednesday,IS_INCLUDED
approved,October,approve,october,IS_INCLUDED
reaching,O,reach,O,IS_INCLUDED
process,Wednesday,process,wednesday,ENDED_BY
agreed,Wednesday,agree,wednesday,IS_INCLUDED
voted,Wednesday,vote,wednesday,IS_INCLUDED
accepted,Wednesday,accept,wednesday,IS_INCLUDED
gave,Wednesday,give,wednesday,IS_INCLUDED
concluded,Wednesday,conclude,wednesday,IS_INCLUDED
process,Wednesday,process,wednesday,ENDED_BY
applying,O,apply,O,IS_INCLUDED
ratified,Tuesday,ratify,tuesday,IS_INCLUDED
accession,Tuesday,accession,tuesday,AFTER
finished,Tuesday,finish,tuesday,IS_INCLUDED
summit,July 1997,summit,july 1997,IS_INCLUDED
invited,July 1997,invite,july 1997,IS_INCLUDED
added,Wednesday,add,wednesday,IS_INCLUDED
include,25,include,25,INCLUDES
include,April 24,include,april 24,INCLUDES
signing,25,sign,25,INCLUDES
signing,April 24,sign,april 24,INCLUDES
eligible,March,eligible,march,INCLUDES
enable,March,enable,march,IS_INCLUDED
accession,March,accession,march,IS_INCLUDED
summit,25,summit,25,INCLUDES
summit,April 24,summit,april 24,INCLUDES
held,25,hold,25,INCLUDES
held,April 24,hold,april 24,INCLUDES
accession,25,accession,25,INCLUDES
accession,April 24,accession,april 24,INCLUDES
added,Wednesday,add,wednesday,IS_INCLUDED
fixed,Wednesday,fix,wednesday,IS_INCLUDED
planned,March,plan,march,IS_INCLUDED
said,Wednesday,say,wednesday,IS_INCLUDED
said,Wednesday,say,wednesday,IS_INCLUDED
admit,March,admit,march,IS_INCLUDED
decided,Wednesday,decide,wednesday,IS_INCLUDED
submit,March 12,submit,march 12,IS_INCLUDED
travel,March 12,travel,march 12,IS_INCLUDED
invited,O,invite,O,INCLUDES
signed,February 10,sign,february 10,IS_INCLUDED
ceremony,March 12,ceremony,march 12,IS_INCLUDED
join,March 12,join,march 12,IS_INCLUDED
invited,July 1997,invite,july 1997,IS_INCLUDED
ceremony,O,ceremony,O,IS_INCLUDED
were,O,be,O,IS_INCLUDED
signed,O,sign,O,IS_INCLUDED
become,O,become,O,INCLUDES
broadcast,O,broadcast,O,IS_INCLUDED
ceremonies,O,ceremony,O,IS_INCLUDED
signed,O,sign,O,IS_INCLUDED
was,day,be,day,IS_INCLUDED
said,day,say,day,IS_INCLUDED
share,O,share,O,INCLUDES
share,Friday,share,friday,INCLUDES
rejoin,Friday,rejoin,friday,IS_INCLUDED
been,O,be,O,INCLUDES
been,Friday,be,friday,INCLUDES
saying,Friday,say,friday,IS_INCLUDED
returning,O,return,O,INCLUDES
returning,Friday,return,friday,INCLUDES
admission,Friday,admission,friday,IS_INCLUDED
called,Friday,call,friday,IS_INCLUDED
become,O,become,O,INCLUDES
become,Friday,become,friday,INCLUDES
said,Friday,say,friday,IS_INCLUDED
saw,O,see,O,INCLUDES
saw,Friday,see,friday,INCLUDES
said,Friday,say,friday,IS_INCLUDED
ceremony,Friday,ceremony,friday,IS_INCLUDED
speeches,Friday,speech,friday,IS_INCLUDED
signed,Friday,sign,friday,IS_INCLUDED
held,Friday,hold,friday,IS_INCLUDED
ceremony,Friday,ceremony,friday,IS_INCLUDED
joined,Friday,join,friday,IS_INCLUDED
bring,Friday,bring,friday,AFTER
be,Friday,be,friday,AFTER
accession,Friday,accession,friday,IS_INCLUDED
claiming,Friday,claim,friday,INCLUDES
are,Friday,be,friday,INCLUDES
membership,Friday,membership,friday,INCLUDES
supporting,Friday,support,friday,IS_INCLUDED
issued,Friday,issue,friday,IS_INCLUDED
eliminate,Friday,eliminate,friday,AFTER
help,Friday,help,friday,AFTER
consolidate,Friday,consolidate,friday,AFTER
entry,Friday,entry,friday,IS_INCLUDED
saying,Friday,say,friday,IS_INCLUDED
issued,Friday,issue,friday,IS_INCLUDED
were,Friday,be,friday,IS_INCLUDED
accede,Friday,accede,friday,IS_INCLUDED
proves,Friday,prove,friday,INCLUDES
event,Friday,event,friday,INCLUDES
entry,Friday,entry,friday,IS_INCLUDED
described,Friday,describe,friday,IS_INCLUDED
address,Friday,address,friday,IS_INCLUDED
entry,Friday,entry,friday,IS_INCLUDED
mark,Friday,mark,friday,IS_INCLUDED
celebrations,Friday,celebration,friday,IS_INCLUDED
staged,Friday,stage,friday,IS_INCLUDED
mission,Friday,mission,friday,INCLUDES
end,Friday,end,friday,IS_INCLUDED
indicated,Friday,indicate,friday,IS_INCLUDED
occasion,Friday,occasion,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
ceremony,Friday,ceremony,friday,IS_INCLUDED
