token_e1,token_e2,lemma_e1,lemma_e2,pos_e1|pos_e2,mainpos_e1|mainpos_e2,chunk_e1|chunk_e2,ner_e1|ner_e2,same_pos,same_mainpos,ent_distance,sent_distance,ent_order,evclass_e1,tense-aspect_e1,pol_e1,tmxtype-value_e2,tmxdct_e2,deprel,ismainverb,temp_marker-position,temp_marker_deprel,timexrule, label
live,1997,live,1997,VVB|CRD,v|O,I-VP|I-NP,O|O,FALSE,FALSE,11,3,AFTER,STATE,PRESENT|NONE,pos,DATE|NNNN,FALSE,O,O,O|O,O,O,AFTER
expansion,1997,expansion,1997,NN1|CRD,n|O,I-NP|I-NP,O|O,FALSE,FALSE,12,3,AFTER,OCCURRENCE,O|O,O,DATE|NNNN,FALSE,O,O,O|O,O,O,AFTER
created,1997,create,1997,VVD|CRD,v|O,B-VP|I-NP,O|O,FALSE,FALSE,13,4,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
formalized,1997,formalize,1997,VVN|CRD,v|O,B-VP|I-NP,O|O,FALSE,FALSE,14,4,AFTER,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN,FALSE,O,O,O|O,O,O,IS_INCLUDED
said,last_year,say,last_year,VVD|AJ0_NN1,v|adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,REPORTING,PAST|NONE,pos,DATE|NNNN,FALSE,TMP,MAIN,for|BETWEEN,OBJ-OPRD-IM-ADV-PMOD-NMOD|O,O,IS_INCLUDED
ceremony,Friday,ceremony,friday,NN1|NP0,n|pn,I-NP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,on|BETWEEN,O|O,O,IS_INCLUDED
asked,Friday,ask,friday,VVN|NP0,v|pn,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,O|O,O|O,O,IS_INCLUDED
pause,Friday,pause,friday,NN1|NP0,n|pn,I-NP|B-NP,O|O,FALSE,FALSE,3,1,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
replied,Friday,reply,friday,VVD|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,4,2,AFTER,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
Silence,Friday,silence,friday,NN1|NP0,n|pn,B-NP|B-NP,O|O,FALSE,FALSE,5,2,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
finding,11_days_ago,finding,11_day_ago,NN1|CRD_NN2_AV0,n|n_adv,I-NP|B-NP_I-NP_O,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,NMOD-TMP,O,in|AFTER,O|O,O,IS_INCLUDED
slaying,October,slaying,october,NN1|NP0,n|pn,I-NP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,NMOD,O,O|O,O|O,O,IS_INCLUDED
begin,next_week,begin,next_week,VVB|AJ0_NN1,v|adj_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,BEFORE,ASPECTUAL,PRESENT|NONE,pos,DATE|NNNN-NN-XX,FALSE,OPRD-TMP-AMOD-PMOD,O,early|BETWEEN,OPRD-TMP|AMOD-PMOD,O,IS_INCLUDED
presenting,next_week,present,next_week,VVG|AJ0_NN1,v|adj_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-NN-XX,FALSE,TMP-AMOD-PMOD,O,early|BETWEEN,TMP|AMOD-PMOD,O,IS_INCLUDED
was,Oct._23,be,oct._23,VVD|NP0_CRD,v|O_n,B-VP|I-NP,O|O,FALSE,FALSE,2,0,BEFORE,STATE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-SUB-VC-TMP-TMP,MAIN,before|BETWEEN,TMP|SUB-VC-TMP-TMP,O,INCLUDES
shot,Oct._23,shoot,oct._23,VVN|NP0_CRD,v|O_n,I-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,VC-TMP-TMP,O,before|BETWEEN,SUB-VC|SUB-VC-TMP-TMP,O,IS_INCLUDED
said,Monday,say,monday,VVD|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,in|BETWEEN,LOC-PMOD|O,O,IS_INCLUDED
interview,Monday,interview,monday,NN1|NP0,n|pn,I-NP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
traveling,years,travel,year,VVG|NN2,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|PERFECTIVE_PROGRESSIVE,pos,DURATION|PXY,FALSE,VC-VC-TMP-PMOD,O,to|BETWEEN,VC-VC-TMP-PMOD|O,O,IS_INCLUDED
discovered,April_8,discover,april_8,VVN|NP0_CRD,v|n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,VC-OBJ-SBJ,MAIN,O|O,O|O,O,IS_INCLUDED
buried,April_8,bury,april_8,VVD|NP0_CRD,v|n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,STATE,O|O,O,DATE|NNNN-NN-NN,FALSE,SBJ,O,O|O,O|O,O,INCLUDES
spotted,6_a.m._ten,spot,6_a.m._ten,VVD|CRD_AV0_CRD,v|n_adv_adj,B-VP|B-NP_I-NP_B-NP,O|O,FALSE,FALSE,1,0,BEFORE,PERCEPTION,PAST|NONE,pos,TIME|NNNN-NN-NNTNN:NN,FALSE,TMP-PMOD-NMOD,O,from|BETWEEN,PMOD-NMOD|PMOD-NMOD-TMP-PMOD-NMOD,O,IS_INCLUDED
shooting,6_a.m._ten,shooting,6_a.m._ten,NN1|CRD_AV0_CRD,n|n_adv_adj,I-NP|B-NP_I-NP_B-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,O|O,O,TIME|NNNN-NN-NNTNN:NN,FALSE,O,O,O|O,O|O,O,AFTER
crossing,days,cross,day,VVG|NN2,v|n,B-VP|I-NP,O|O,FALSE,FALSE,2,1,AFTER,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNX-XX-XX,FALSE,O,O,O|O,O,O,IS_INCLUDED
perform,days,perform,day,VVI|NN2,v|n,B-VP|I-NP,O|O,FALSE,FALSE,6,1,AFTER,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNX-XX-XX,FALSE,O,O,O|O,O,O,INCLUDES
shot,days,shoot,day,VVN|NN2,v|n,I-VP|I-NP,O|O,FALSE,FALSE,7,1,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNX-XX-XX,FALSE,O,O,O|O,O,O,IS_INCLUDED
killed,days,kill,day,VVN|NN2,v|n,I-VP|I-NP,O|O,FALSE,FALSE,8,2,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNX-XX-XX,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
crossing,1994,cross,1994,VVG|CRD,v|O,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-XX-XX,FALSE,TMP-PMOD,O,still|BEFORE,O|O,O,IS_INCLUDED
perform,1994,perform,1994,VVI|CRD,v|O,B-VP|B-NP,O|O,FALSE,FALSE,3,0,AFTER,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-XX-XX,FALSE,O,O,still|BEGIN,O|O,O,INCLUDES
shot,1994,shoot,1994,VVN|CRD,v|O,I-VP|B-NP,O|O,FALSE,FALSE,4,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-XX-XX,FALSE,O,O,still|BEGIN,O|O,O,IS_INCLUDED
killed,1994,kill,1994,VVN|CRD,v|O,I-VP|B-NP,O|O,FALSE,FALSE,5,1,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-XX-XX,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
crossing,1995,cross,1995,VVG|CRD,v|O,B-VP|I-NP,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-XX-XX,FALSE,OBJ-NMOD,O,in|BETWEEN,TMP|O,O,IS_INCLUDED
perform,1995,perform,1995,VVI|CRD,v|O,B-VP|I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-XX-XX,FALSE,O,O,still|BEGIN,O|O,O,INCLUDES
shot,1995,shoot,1995,VVN|CRD,v|O,I-VP|I-NP,O|O,FALSE,FALSE,3,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-XX-XX,FALSE,O,O,still|BEGIN,O|O,O,IS_INCLUDED
killed,1995,kill,1995,VVN|CRD,v|O,I-VP|I-NP,O|O,FALSE,FALSE,4,1,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-XX-XX,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
crossing,1997,cross,1997,VVG|CRD,v|O,B-VP|I-NP,O|O,FALSE,FALSE,3,0,BEFORE,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-XX-XX,FALSE,OBJ-NMOD-COORD-CONJ,O,in|BETWEEN,TMP|O,O,IS_INCLUDED
perform,1997,perform,1997,VVI|CRD,v|O,B-VP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-XX-XX,FALSE,O,O,still|BEGIN,O|O,O,INCLUDES
shot,1997,shoot,1997,VVN|CRD,v|O,I-VP|I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-XX-XX,FALSE,O,O,still|BEGIN,O|O,O,IS_INCLUDED
killed,1997,kill,1997,VVN|CRD,v|O,I-VP|I-NP,O|O,FALSE,FALSE,3,1,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-XX-XX,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
shot,10_p.m.,shoot,10_p.m.,VVN|CRD_AV0,v|n_adv,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,TIME|NNNN-NN-NNTNN:NN,FALSE,VC-TMP-PMOD,MAIN,as|AFTER,VC-TMP|O,O,IS_INCLUDED
stood,10_p.m.,stand,10_p.m.,VVD|CRD_AV0,v|n_adv,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,STATE,PAST|NONE,pos,TIME|NNNN-NN-NNTNN:NN,FALSE,O,O,as|BEFORE,SUB|O,O,IS_INCLUDED
chatting,10_p.m.,chat,10_p.m.,VVG|CRD_AV0,v|n_adv,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PRESPART|NONE,pos,TIME|NNNN-NN-NNTNN:NN,FALSE,O,O,as|AFTER,SUB-OPRD|O,O,IS_INCLUDED
said,Wednesday,say,wednesday,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,O|O,O|O,O,IS_INCLUDED
concluded,Wednesday,conclude,wednesday,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,I_ACTION,PAST|PERFECTIVE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
fired,October,fire,october,VVD|NP0,v|pn,B-VP|I-NP,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,OBJ-NMOD-TMP,O,O|O,O|O,O,IS_INCLUDED
killed,October,kill,october,VVD|NP0,v|pn,B-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,TMP,O,O|O,O|O,O,IS_INCLUDED
killing,October,killing,october,NN1|NP0,n|pn,I-NP|I-NP,O|O,FALSE,FALSE,10,1,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
found,April,found,april,NN1|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN,FALSE,LOC-PMOD-NMOD,O,on|BETWEEN,PMOD-NMOD-PMOD|PMOD-NMOD-PMOD-LOC-PMOD-NMOD,O,IS_INCLUDED
buried,April,bury,april,VVN|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,STATE,PASTPART|NONE,pos,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,INCLUDES
conference,Thursday,conference,thursday,NN1|NP0,n|n,I-NP|B-NP,O|O,FALSE,TRUE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
announce,Thursday,announce,thursday,VVB|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,REPORTING,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
be,Thursday,be,thursday,VVB|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,3,1,AFTER,STATE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
shot,Oct._23,shoot,oct._23,VVN|NP0_CRD,v|O_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,VC-TMP-PMOD-NMOD-PMOD,MAIN,as|AFTER,VC-TMP|O,O,IS_INCLUDED
stood,Oct._23,stand,oct._23,VVD|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,STATE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,as|BEFORE,SUB|O,O,IS_INCLUDED
chatting,Oct._23,chatting,oct._23,NN1|NP0_CRD,v|O_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,AFTER,STATE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,as|AFTER,SUB-LOC-PMOD|O,O,IS_INCLUDED
shooting,Oct._23,shooting,oct._23,NN1|NP0_CRD,n|O_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,11,2,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
unearthed,Oct._23,unearth,oct._23,VVD|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,19,3,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
fire,Oct._23,fire,oct._23,VVB|NP0_CRD,v|O_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,20,3,AFTER,OCCURRENCE,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
reburied,Oct._23,reburied,oct._23,VVB|NP0_CRD,O|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,21,3,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
fled,Oct._23,flee,oct._23,VVD|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,22,3,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
shooting,Oct._23,shooting,oct._23,NN1|NP0_CRD,n|O_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,18,3,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
slaying,Oct._23,slaying,oct._23,NN1|NP0_CRD,n|O_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,27,4,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
murder,Oct._23,murder,oct._23,NN1|NP0_CRD,n|O_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,31,5,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
wondering,April_8,wonder,april_8,VVG|NP0_CRD,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,I_STATE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
emerged,April_8,emerge,april_8,VVN|NP0_CRD,v|n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,NONE|PERFECTIVE,pos,DATE|NNNN-NN-NN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,BEFORE
fearing,April_8,fear,april_8,VVG|NP0_CRD,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,3,0,AFTER,STATE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
seen,April_8,see,april_8,VVN|NP0_CRD,v|n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,4,0,AFTER,PERCEPTION,PASTPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
carrying,April_8,carry,april_8,VVG|NP0_CRD,v|n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,5,0,AFTER,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
searched,April_8,search,april_8,VVD|NP0_CRD,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,6,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
unearthed,April_8,unearth,april_8,VVD|NP0_CRD,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,8,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
buried,April_8,bury,april_8,VVN|NP0_CRD,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,9,0,AFTER,STATE,PASTPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,INCLUDES
buried,days,bury,day,VVD|NN2,v|n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,TMP-PMOD,O,before|AFTER,TMP-PMOD-TMP|TMP,O,IS_INCLUDED
shooting,days,shooting,day,NN1|NN2,n|n,I-NP|I-NP,O|O,FALSE,TRUE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,O,O,before|BEFORE,PMOD|TMP,O,AFTER
emerged,two_weeks,emerge,two_week,VVD|CRD_NN2,v|adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DURATION|PNW,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
slaying,two_weeks,slaying,two_week,NN1|CRD_NN2,n|adj_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DURATION|PNW,FALSE,O,O,O|O,O|O,O,BEFORE
observed,6_a.m.,observe,6_a.m.,VVD|CRD_AV0,v|n_adv,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,PERCEPTION,PAST|NONE,pos,TIME|NNNN-NN-NNTNN:NN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
observed,10_days,observe,10_day,VVD|CRD_NN2,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,BEFORE,PERCEPTION,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-PMOD,MAIN,at|BETWEEN,TMP|O,O,IS_INCLUDED
murder,10_days,murder,10_day,NN1|CRD_NN2,n|n,I-NP|B-NP_I-NP,O|O,FALSE,TRUE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,AFTER
curious,10_days,curious,10_day,AJ0|CRD_NN2,adj|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,AFTER,I_STATE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
parked,10_days,park,10_day,VVN|CRD_NN2,v|n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,3,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
wrote,10_days,write,10_day,VVD|CRD_NN2,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,4,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
arrived,Wednesday,arrive,wednesday,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,4,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,on|BETWEEN,O|O,O,BEFORE
became,Wednesday,become,wednesday,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,3,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,in|BETWEEN,O|O,O,IS_INCLUDED
became,O,become,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PAST|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,O,O|O,O,O,BEFORE
ruled,Wednesday,rule,wednesday,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,OBJ,MAIN,in|BETWEEN,OBJ-VC-VC-ADV-PMOD-LOC|O,O,IS_INCLUDED
says,Jan._6,say,jan._6,NN0|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,BEFORE,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-PMOD,MAIN,on|BETWEEN,TMP|PMOD,O,IS_INCLUDED
resolved,the_week_of_March_6,resolve,the_week_of_march_6,VVN|AT0_NN1_PRF_NP0_CRD,v|art_n_prep_n,I-VP|B-NP_I-NP_B-PP_B-NP_I-NP,O|O,FALSE,FALSE,2,0,BEFORE,I_ACTION,PAST|NONE,pos,DATE|NNNN-WNN,FALSE,VC-VC-TMP,O,in|BETWEEN,VC-VC-LOC-PMOD|O,O,IS_INCLUDED
warned,Wednesday,warn,wednesday,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,OBJ,MAIN,in|BETWEEN,SBJ-LOC|O,O,IS_INCLUDED
keep,Thursday,keep,thursday,VVI|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,57,15,BEFORE,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,INCLUDES
talk,Thursday,talk,thursday,VVI|NP0,v|n,B-NP|B-NP,O|O,FALSE,FALSE,56,15,BEFORE,REPORTING,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
pours,O,pours,O,NN2|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,O,O|O,O,O,INCLUDES
gather,O,gather,O,NN1|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,O,O|O,O,O,INCLUDES
learned,O,learn,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PAST|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,O,O|O,O,O,BEFORE
hatched,O,hatch,O,VVN|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PASTPART|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,O,O|O,O,O,BEFORE
say,O,say,O,VVI|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,INCLUDES
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
works,Thursday,work,thursday,NN0|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,36,10,BEFORE,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,INCLUDES
works,O,work,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,O,O|O,O,O,INCLUDES
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
standoff,Thursday,standoff,thursday,NN1|NP0,n|n,I-NP|B-NP,O|O,FALSE,TRUE,30,6,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,INCLUDES
crept,O,creep,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PAST|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,O,O|O,O,O,BEFORE
postponed,Tuesday_morning,postpone,tuesday_morning,VVD|NP0_NN1,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-SUB,MAIN,O|O,O|O,O,IS_INCLUDED
monitoring,Tuesday_morning,monitor,tuesday_morning,VVG|NP0_NN1,v|n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,6,1,AFTER,OCCURRENCE,PRESENT|PROGRESSIVE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,IS_INCLUDED
said,Tuesday_morning,say,tuesday_morning,VVD|NP0_NN1,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,9,1,AFTER,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
